ticker,anndats,permno,surprise,surprise_quintile,beat,medest,actual_eps,numest,stdev,car_m1_p1,car_0_p30,car_0_p60,ann_year,sic_code,at,mkvalt,ni,mkcap_quintile,sector,revision_30d,revision_60d,dispersion,num_analysts,prior_surprise,prev_ann,days_since_last
GOOG/1,2017-01-26,14542,-0.9503757225433527,Large Miss,0,34.6,1.717,38.0,1.06,-0.0058886730233573825,-0.01394966918653695,0.00038562044382906,2017,,,,,Q3,Unknown,0.0,0.0014471780028944795,0.030635838150289016,38.0,-0.9490000000000001,2016-02-01,360.0
GOOG/1,2018-02-01,14542,-0.9500928505106778,Large Miss,0,32.31,1.6125,36.0,0.74,-0.02345153902582031,-0.004947200302398258,-0.07741665928791763,2018,,,,,Q3,Unknown,0.0,0.0009293680297398121,0.02290312596719282,36.0,-0.9503757225433527,2017-01-26,371.0
GOOG/1,2019-02-04,14542,-0.9478644714865186,Large Miss,0,41.91,2.185,28.0,1.13,0.01392312234086357,0.0324722618845934,-0.022790682375628757,2019,,,,,Q3,Unknown,0.0,0.001673040152963508,0.026962538773562396,28.0,-0.9500928505106778,2018-02-01,368.0
GOOG/1,2020-02-03,14542,-0.9471170395869192,Large Miss,0,46.48,2.458,37.0,0.74,-0.011915125851999608,0.013683351954351997,0.02633693658460423,2020,,,,,Q3,Unknown,0.0,0.0012925463162428946,0.015920826161790018,37.0,-0.9478644714865186,2019-02-04,364.0
GOOG/1,2021-02-02,14542,-0.9437307987711213,Large Miss,0,52.08,2.9305,30.0,1.54,0.09215876658470923,0.04385730348103967,0.16044943395213607,2021,,,,,Q3,Unknown,0.0,-0.0001919754271454236,0.02956989247311828,30.0,-0.9471170395869192,2020-02-03,365.0
GOOG/1,2022-02-01,14542,-0.9481994459833795,Large Miss,0,108.3,5.61,35.0,2.8,0.07226972644772034,0.0182975123016047,-0.0688577292696354,2022,,,,,Q3,Unknown,0.0,0.0,0.02585410895660203,35.0,-0.9437307987711213,2021-02-02,364.0
GOOG/1,2023-02-02,14542,-0.0338983050847458,Miss,0,4.72,4.56,36.0,0.26,0.03991919929632348,0.07700484256832452,0.07011106530137523,2023,,,,,Q3,Unknown,0.0,0.0,0.05508474576271187,36.0,-0.9481994459833795,2022-02-01,366.0
GPC,2010-02-16,46674,0.05485232067510544,Beat,1,2.37,2.5,12.0,0.02,0.05126193171343796,0.028968018865582756,0.031741487950516456,2010,5013.0,5465.044,8093.0322,475.511,Q1,Wholesale,,0.0,0.008438818565400843,12.0,,,
GPC,2011-02-22,46674,0.01694915254237282,Beat,1,2.95,3.0,14.0,0.03,-0.015965700716810693,-0.013357452283479176,0.011962694276122843,2011,5013.0,5879.591,9525.8412,565.116,Q1,Wholesale,0.0,0.003401360544217766,0.010169491525423728,14.0,0.05485232067510544,2010-02-16,371.0
GPC,2012-02-21,46674,0.008450704225352183,Inline,1,3.55,3.58,10.0,0.03,-0.03915040662648628,-0.05422584728582314,0.016819621151589192,2012,5013.0,6807.061,9844.7908,648.041,Q1,Wholesale,0.0,0.0,0.008450704225352114,10.0,0.01694915254237282,2011-02-22,364.0
GPC,2013-02-19,46674,0.02222222222222219,Beat,1,4.05,4.14,12.0,0.01,-0.017531546023310307,0.06398981752507571,0.04198562141932172,2013,5013.0,7680.297,12792.3759,684.959,Q2,Wholesale,0.0,0.0,0.0024691358024691358,12.0,0.008450704225352183,2012-02-21,364.0
GPC,2014-02-18,46674,0.014527845036319733,Inline,1,4.13,4.19,10.0,0.03,0.0211608654626374,-0.010745680420581216,-0.023122791799358722,2014,5013.0,8246.238,16317.2524,711.286,Q4,Wholesale,,0.0,0.007263922518159807,10.0,0.02222222222222219,2013-02-19,364.0
GPC,2015-02-17,46674,0.002173913043478408,Inline,1,4.6,4.61,14.0,0.03,-0.01931433192625831,-0.02742103756818204,-0.04717397065614948,2015,5013.0,8144.771,12890.4571,705.672,Q2,Wholesale,,0.0,0.006521739130434783,14.0,0.014527845036319733,2014-02-18,364.0
GPC,2016-02-16,46674,0.008714596949891075,Inline,1,4.59,4.63,15.0,0.03,-0.014982282548470227,0.014532664885432034,-0.023120544252275943,2016,5013.0,8859.4,14179.0914,687.24,Q2,Wholesale,,0.0,0.006535947712418301,15.0,0.002173913043478408,2015-02-17,364.0
GPC,2017-02-21,46674,0.0021834061135370714,Inline,1,4.58,4.59,14.0,0.01,-0.038545617905091256,-0.10041606722096297,-0.08952987798408174,2017,5013.0,12412.381,13933.5015,616.757,Q2,Wholesale,0.0,0.0,0.002183406113537118,14.0,0.008714596949891075,2016-02-16,371.0
GPC,2018-02-20,46674,0.013100436681222622,Inline,1,4.58,4.64,11.0,0.05,-0.0650755557513758,-0.06763165274268979,-0.0716425079419164,2018,5013.0,12683.04,14012.8707,810.474,Q2,Wholesale,0.0,0.0,0.01091703056768559,11.0,0.0021834061135370714,2017-02-21,364.0
GPC,2019-02-19,46674,0.005309734513274223,Inline,1,5.65,5.68,10.0,0.03,0.016857773442520818,0.022508454746485995,-0.12137642568133844,2019,5013.0,14645.629,15443.5049,621.085,Q2,Wholesale,0.0,-0.001766784452296782,0.005309734513274335,10.0,0.013100436681222622,2018-02-20,364.0
GPC,2020-02-19,46674,0.007079646017699121,Inline,1,5.65,5.69,14.0,0.03,0.03200497341719255,-0.08833662845707668,-0.10372632421961736,2020,5013.0,13440.215,14497.4722,-29.102,Q2,Wholesale,,0.0,0.005309734513274335,14.0,0.005309734513274223,2019-02-19,365.0
GPC,2021-02-17,46674,0.013461538461538344,Inline,1,5.2,5.27,10.0,0.06,0.027876478066215515,0.14730644364723178,0.2714944560150232,2021,5013.0,14352.102,19933.7762,898.79,Q4,Wholesale,,0.0,0.011538461538461537,10.0,0.007079646017699121,2020-02-19,364.0
GPC,2022-02-17,46674,0.03134328358208954,Beat,1,6.7,6.91,14.0,0.06,0.012679035666341099,-0.03646435408784965,0.1867761849875229,2022,5013.0,16495.379,24454.8464,1182.701,Q5,Wholesale,0.0,0.0,0.008955223880597014,14.0,0.013461538461538344,2021-02-17,365.0
GPC,2023-02-23,46674,0.02331288343558276,Beat,1,8.15,8.34,12.0,0.07,0.03191794179570695,-0.07503122475788104,-0.07954290255510921,2023,5013.0,17968.454,19330.0295,1316.524,Q4,Wholesale,0.0,0.0,0.008588957055214725,12.0,0.03134328358208954,2022-02-17,371.0
GPN,2010-07-27,88873,-0.49604743083003955,Large Miss,0,2.53,1.275,28.0,0.02,-0.0019471574269999126,0.032831374889079834,0.02152122952679325,2010,7374.0,3350.531,4174.2066,209.238,Q1,Services,0.0,0.0,0.00790513833992095,28.0,,,
GPN,2011-07-21,88873,-0.49267399267399264,Large Miss,0,2.73,1.385,23.0,0.02,-0.0019471574269999126,0.032831374889079834,0.02152122952679325,2011,7374.0,2688.143,3336.8465,188.161,Q1,Services,0.0,0.0,0.007326007326007326,23.0,-0.49604743083003955,2010-07-27,359.0
GPN,2012-07-26,88873,-0.49857954545454547,Large Miss,0,3.52,1.765,24.0,0.02,-0.0019471574269999126,0.032831374889079834,0.02152122952679325,2012,7374.0,3125.056,3617.431,216.125,Q1,Services,0.0,0.0,0.005681818181818182,24.0,-0.49267399267399264,2011-07-21,371.0
GPN,2013-07-25,88873,-0.5040760869565217,Large Miss,0,3.68,1.825,32.0,0.02,-0.0019471574269999126,0.032831374889079834,0.02152122952679325,2013,7374.0,4018.65,4720.0818,245.286,Q1,Services,0.0,0.0,0.005434782608695652,32.0,-0.49857954545454547,2012-07-26,364.0
GPN,2014-07-29,88873,-0.49756097560975604,Large Miss,0,4.1,2.06,30.0,0.01,-0.0019471574269999126,0.032831374889079834,0.02152122952679325,2014,7374.0,5793.548,6813.822,278.04,Q1,Services,0.0,0.0,0.002439024390243903,30.0,-0.5040760869565217,2013-07-25,369.0
GPN,2015-07-28,88873,-0.4968879668049793,Large Miss,0,4.82,2.425,29.0,0.03,-0.0019471574269999126,0.032831374889079834,0.02152122952679325,2015,7374.0,10509.952,11997.0452,271.666,Q2,Services,0.0,0.0,0.006224066390041493,29.0,-0.49756097560975604,2014-07-29,364.0
GPN,2017-02-24,88873,-0.17357512953367873,Miss,0,3.86,3.19,9.0,0.08,0.013720884276045231,-0.0001859424564673029,0.1566341899019652,2017,7374.0,12998.069,15956.2032,468.425,Q4,Services,0.0,0.0,0.02072538860103627,9.0,-0.4968879668049793,2015-07-28,577.0
GPN,2018-02-15,88873,0.0024999999999999467,Inline,1,4.0,4.01,33.0,0.02,0.043324440213229565,0.05574233039043652,0.04921618781466974,2018,7374.0,13230.774,16290.6211,452.053,Q4,Services,0.0,0.0,0.005,33.0,-0.17357512953367873,2017-02-24,356.0
GPN,2019-02-13,88873,0.0019305019305020609,Inline,1,5.18,5.19,33.0,0.02,0.033591899695904814,0.12376331869112289,0.19226694865166283,2019,7374.0,44480.162,54809.2586,430.613,Q5,Services,0.0,0.0,0.003861003861003861,33.0,0.0024999999999999467,2018-02-15,363.0
GPN,2020-02-12,88873,0.008103727714748757,Inline,1,6.17,6.22,24.0,0.02,-0.018346251380379375,-0.0015034393225333842,0.03145002808370956,2020,7374.0,44201.545,64266.6794,584.52,Q5,Services,0.0,0.0,0.003241491085899514,24.0,0.0019305019305020609,2019-02-13,364.0
GPN,2021-02-08,88873,-0.0015600624024960665,Inline,0,6.41,6.4,34.0,0.04,0.010219303936987778,0.017502014824650303,-0.03773626880527137,2021,7374.0,45279.713,38492.505,965.46,Q5,Services,0.0,-0.0015576323987538609,0.0062402496099844,34.0,0.008103727714748757,2020-02-12,362.0
GPN,2022-02-10,88873,0.0,Inline,0,8.16,8.16,35.0,0.12,0.03660577591405345,-0.056981760168869466,-0.056334341711709146,2022,7374.0,44809.014,26129.3042,111.493,Q5,Services,0.0,0.0,0.014705882352941176,35.0,-0.0015600624024960665,2021-02-08,367.0
GPN,2023-02-10,88873,0.0,Inline,0,9.32,9.32,26.0,0.09,0.02429473410729699,-0.07717359624966535,-0.036713175384260444,2023,7374.0,50570.186,33068.641,986.233,Q5,Services,0.0,0.0,0.00965665236051502,26.0,0.0,2022-02-10,365.0
GPS,2010-02-25,59010,0.006369426751592362,Inline,1,1.57,1.58,31.0,0.03,0.0713271051093527,0.12700836024852102,0.1080234884516218,2010,,,,,Q3,Unknown,0.0,0.03973509933774838,0.01910828025477707,31.0,,,
GPS,2011-02-24,59010,0.0107526881720429,Inline,1,1.86,1.88,27.0,0.01,-0.003883612694536631,-0.00769244099148414,-0.15419605781265322,2011,,,,,Q3,Unknown,0.0,0.021978021978021997,0.005376344086021505,27.0,0.006369426751592362,2010-02-25,364.0
GPS,2012-02-23,59010,0.012987012987012998,Inline,1,1.54,1.56,33.0,0.02,-0.015379397431271591,0.1341199869968468,0.19362304544159348,2012,,,,,Q3,Unknown,0.0,0.04054054054054058,0.012987012987012986,33.0,0.0107526881720429,2011-02-24,364.0
GPS,2013-02-28,59010,0.013043478260869674,Inline,1,2.3,2.33,26.0,0.03,0.05150323142320201,0.13154007486843788,0.16116300636230285,2013,,,,,Q3,Unknown,0.0,0.004366812227074143,0.013043478260869566,26.0,0.012987012987012998,2012-02-23,371.0
GPS,2014-02-27,59010,0.0036630036630037476,Inline,1,2.73,2.74,32.0,0.01,-0.008971039245634582,-0.09232319726703042,-0.07953097632832051,2014,,,,,Q3,Unknown,0.0,0.02631578947368415,0.003663003663003663,32.0,0.013043478260869674,2013-02-28,364.0
GPS,2015-02-26,59010,0.0035587188612098883,Inline,1,2.81,2.82,23.0,0.03,0.04481651121671981,0.023052361687119882,-0.06518287870744832,2015,,,,,Q3,Unknown,0.0,0.018115942028985605,0.010676156583629892,23.0,0.0036630036630037476,2014-02-27,364.0
GPS,2016-02-25,59010,0.008298755186721999,Inline,1,2.41,2.43,17.0,0.01,-0.017186361253924254,-0.1766897830092844,-0.3852679903926104,2016,,,,,Q3,Unknown,0.0,0.016877637130801704,0.004149377593360996,17.0,0.0035587188612098883,2015-02-26,364.0
GPS,2017-02-23,59010,0.0,Inline,0,2.02,2.02,26.0,0.01,-0.010954093721716629,-0.01998201184283055,-0.101743599236362,2017,,,,,Q3,Unknown,0.0,0.03589743589743593,0.0049504950495049506,26.0,0.008298755186721999,2016-02-25,364.0
GPS,2018-03-01,59010,0.014285714285714192,Inline,1,2.1,2.13,24.0,0.03,0.11255760212738175,-0.03005549377567518,-0.11640013454009135,2018,,,,,Q3,Unknown,0.0,0.0,0.014285714285714285,24.0,0.0,2017-02-23,371.0
GPS,2019-02-28,59010,0.011718749999999924,Inline,1,2.56,2.59,26.0,0.03,0.1840725139745487,-0.015744798581907804,-0.15190447399359408,2019,,,,,Q3,Unknown,0.0,0.0,0.01171875,26.0,0.014285714285714192,2018-03-01,364.0
GPS,2020-03-12,59010,0.10055865921787706,Large Beat,1,1.79,1.97,22.0,0.03,-0.06507067411108003,-0.3616148566539372,0.10116432109202966,2020,,,,,Q3,Unknown,0.0,0.022857142857142878,0.01675977653631285,22.0,0.011718749999999924,2019-02-28,378.0
GPS,2021-03-04,59010,0.04524886877828058,Beat,1,-2.21,-2.11,19.0,0.07,0.07751088995751809,0.17854389083225874,0.20114129240740586,2021,,,,,Q3,Unknown,0.0,-0.004545454545454448,0.031674208144796386,19.0,0.10055865921787706,2020-03-12,357.0
GR,2010-01-28,12140,-0.01555555555555562,Miss,0,4.5,4.43,19.0,0.1,0.025548887608477067,0.09455021578708189,0.07990856389380308,2010,3728.0,9271.6,11004.6107,578.7,Q2,Manufacturing,0.0,0.004464285714285619,0.022222222222222223,19.0,,,
GR,2011-02-03,12140,0.02505694760820053,Beat,1,4.39,4.5,24.0,0.06,0.011137582493629283,-0.0809462806977087,-0.09259788027360749,2011,3728.0,10713.7,15498.4967,810.4,Q2,Manufacturing,0.0,0.0022831050228310015,0.01366742596810934,24.0,-0.01555555555555562,2010-01-28,371.0
GR,2012-02-02,12140,0.055000000000000014,Beat,1,6.0,6.33,22.0,0.08,-0.021135549894966243,-0.04304834552703363,-0.04315514148821209,2012,,,,,Q3,Unknown,0.0,0.0,0.013333333333333334,22.0,0.02505694760820053,2011-02-03,364.0
GSG,2010-01-21,86868,0.17028027498677942,Large Beat,1,18.91,22.13,25.0,0.68,-0.028017612788885038,-0.011655264416652877,-0.0811870179046923,2010,,,,,Q3,Unknown,0.0,-0.010983263598326404,0.035959809624537285,25.0,,,
GSG,2011-01-19,86868,-0.027306273062730698,Miss,0,13.55,13.18,24.0,0.64,-0.039433012610230245,-0.08557791534217496,-0.12675718212645504,2011,,,,,Q3,Unknown,,0.0,0.047232472324723246,24.0,0.17028027498677942,2010-01-21,363.0
GSG,2012-01-18,86868,-0.13269230769230778,Miss,0,5.2,4.51,27.0,2.03,0.06552105842521305,0.16323401849297103,0.12011805237084916,2012,,,,,Q3,Unknown,,0.0,0.39038461538461533,27.0,-0.027306273062730698,2011-01-19,364.0
GSG,2013-01-16,86868,0.19039595619208102,Large Beat,1,11.87,14.13,29.0,0.47,0.028404962116810095,0.0856178219580015,0.04180462909641536,2013,,,,,Q3,Unknown,0.0,0.0,0.039595619208087615,29.0,-0.13269230769230778,2012-01-18,364.0
GSG,2014-01-16,86868,0.01911667765326308,Beat,1,15.17,15.46,25.0,0.43,-0.0031155183433585476,-0.08094645613179274,-0.12496655771440901,2014,,,,,Q3,Unknown,0.0,0.0,0.028345418589321027,25.0,0.19039595619208102,2013-01-16,365.0
GSG,2015-01-16,86868,-0.0011702750146284128,Inline,0,17.09,17.07,23.0,0.39,-0.030442915947479277,0.011792802379999578,0.054153615316789416,2015,,,,,Q3,Unknown,-0.014985590778098072,-0.025655644241733142,0.022820362785254535,23.0,0.01911667765326308,2014-01-16,365.0
GSG,2016-01-20,86868,0.07489597780859918,Beat,1,14.42,15.5,23.0,0.69,-0.018228986513366463,-0.06876251626291219,-0.09302088852788526,2016,,,,,Q3,Unknown,0.0,-0.06666666666666662,0.0478502080443828,23.0,-0.0011702750146284128,2015-01-16,369.0
GSG,2017-01-18,86868,0.028409090909090863,Beat,1,15.84,16.29,23.0,0.66,-0.046752851515713845,0.021316263674459046,-0.07454086344749133,2017,,,,,Q3,Unknown,,0.0,0.04166666666666667,23.0,0.07489597780859918,2016-01-20,364.0
GSG,2018-01-17,86868,0.026493506493506576,Beat,1,19.25,19.76,26.0,0.4,-0.02587520747184946,0.03547644042279696,0.03495059946972945,2018,,,,,Q3,Unknown,,0.0,0.02077922077922078,26.0,0.028409090909090863,2017-01-18,364.0
GSG,2019-01-16,86868,0.0011885895404120895,Inline,1,25.24,25.27,26.0,0.74,0.09217926540876986,0.026677125439797056,0.04150520672662372,2019,,,,,Q3,Unknown,0.0,0.0,0.02931854199683043,26.0,0.026493506493506576,2018-01-17,364.0
GSG,2020-01-15,86868,-0.041476754785779404,Miss,0,21.94,21.03,24.0,0.68,0.008438097988489934,-0.09093901806399018,-0.08932841371850642,2020,,,,,Q3,Unknown,0.0,0.0,0.03099361896080219,24.0,0.0011885895404120895,2019-01-16,364.0
GSG,2021-01-19,86868,0.22414646214745163,Large Beat,1,20.21,24.74,15.0,1.2,-0.06810016775096572,0.10000866209665271,0.031485112753555144,2021,,,,,Q3,Unknown,0.0,0.05811518324607327,0.05937654626422562,15.0,-0.041476754785779404,2020-01-15,370.0
GSG,2022-01-18,86868,-0.015565490975327003,Miss,0,60.39,59.45,23.0,2.12,-0.0842593376165025,-0.06044123061643836,-0.10952426592003117,2022,,,,,Q3,Unknown,,0.0,0.03510514985924822,23.0,0.22414646214745163,2021-01-19,364.0
GSG,2023-01-17,86868,-0.1251455180442375,Miss,0,34.36,30.06,24.0,0.79,-0.04581434193429634,-0.06313624895805325,-0.1307667102213822,2023,,,,,Q3,Unknown,,0.0,0.0229918509895227,24.0,-0.015565490975327003,2022-01-18,364.0
GT,2010-02-18,16432,0.21487603305785125,Large Beat,1,-1.21,-0.95,7.0,0.18,-0.009391352796961905,-0.13901158601174202,-0.0968174005987833,2010,3011.0,15630.0,2878.8272,-216.0,Q1,Manufacturing,,0.0,0.1487603305785124,7.0,,,
GT,2011-02-10,16432,0.282051282051282,Large Beat,1,0.39,0.5,11.0,0.11,0.10097128937660482,0.23582595531595252,0.42616231735935495,2011,3011.0,17629.0,3465.0751,343.0,Q1,Manufacturing,0.0,0.0,0.28205128205128205,11.0,0.21487603305785125,2010-02-18,357.0
GT,2012-02-14,16432,-0.099056603773585,Miss,0,2.12,1.91,10.0,0.13,-0.05763380190288814,-0.20548380920953535,-0.25850975732765,2012,3011.0,16973.0,3386.7782,212.0,Q1,Manufacturing,0.0,0.0,0.06132075471698113,10.0,0.282051282051282,2011-02-10,369.0
GT,2013-02-12,16432,0.15060240963855423,Large Beat,1,1.66,1.91,9.0,0.05,0.03337567407739073,-0.10710215125853195,-0.1298715718462672,2013,3011.0,17527.0,5908.9091,629.0,Q1,Manufacturing,0.0,0.012195121951219523,0.030120481927710847,9.0,-0.099056603773585,2012-02-14,364.0
GT,2014-02-13,16432,0.051999999999999956,Beat,1,2.5,2.63,11.0,0.06,0.10128460050259247,0.052466743941967264,-0.02836530164866846,2014,3011.0,18109.0,7699.1579,2452.0,Q1,Manufacturing,0.0,0.0,0.024,11.0,0.15060240963855423,2013-02-12,366.0
GT,2015-02-17,16432,-0.05666666666666664,Miss,0,3.0,2.83,9.0,0.09,0.038129958062769864,0.05178937368186132,0.16424293606779483,2015,3011.0,16439.0,8723.4781,307.0,Q1,Manufacturing,,0.0,0.03,9.0,0.051999999999999956,2014-02-13,369.0
GT,2016-02-09,16432,0.067524115755627,Beat,1,3.11,3.32,9.0,0.08,0.07239418606574222,0.10533740327194319,-0.055881474770578365,2016,3011.0,16511.0,7766.7994,1264.0,Q1,Manufacturing,0.0,0.0,0.025723472668810293,9.0,-0.05666666666666664,2015-02-17,357.0
GT,2017-02-08,16432,0.02040816326530614,Beat,1,3.92,4.0,12.0,0.07,0.02416174832751361,0.09517772666222957,0.05378175905820859,2017,3011.0,17064.0,7759.4081,346.0,Q1,Manufacturing,0.0,-0.0025445292620865727,0.01785714285714286,12.0,0.067524115755627,2016-02-09,365.0
GT,2018-02-08,16432,0.08710801393728222,Beat,1,2.87,3.12,10.0,0.07,-0.07553825756916899,-0.18131306383665635,-0.24758407575909236,2018,3011.0,16872.0,4738.6101,693.0,Q1,Manufacturing,0.0,0.0,0.024390243902439025,10.0,0.02040816326530614,2017-02-08,365.0
GT,2019-02-08,16432,-0.10769230769230778,Miss,0,2.6,2.32,9.0,0.11,-0.10610012055112883,-0.06870363714645245,-0.06870363714645245,2019,3011.0,17185.0,3618.8708,-311.0,Q1,Manufacturing,0.0,0.0,0.0423076923076923,9.0,0.08710801393728222,2018-02-08,365.0
GWW,2010-01-26,52695,0.007677543186180429,Inline,1,5.21,5.25,10.0,0.04,0.009395023036639305,0.018480855171739696,-0.015248673561820913,2010,5000.0,3904.377,9581.7956,510.865,Q1,Wholesale,0.0,0.001923076923076882,0.007677543186180423,10.0,,,
GWW,2011-01-25,52695,0.01946107784431136,Beat,1,6.68,6.81,19.0,0.05,-0.035812781256107984,-0.040979734803566426,0.03419472678666091,2011,5000.0,4716.062,13096.374,658.423,Q2,Wholesale,0.0,0.0,0.007485029940119761,19.0,0.007677543186180429,2010-01-26,364.0
GWW,2012-01-25,52695,0.0,Inline,0,9.04,9.04,18.0,0.06,-0.05402452645192346,-0.01781112745369473,0.03553066055547327,2012,5000.0,5014.598,14060.2629,689.881,Q2,Wholesale,0.0,0.0022172949002216822,0.006637168141592921,18.0,0.01946107784431136,2011-01-25,365.0
GWW,2013-01-24,52695,-0.016037735849056597,Miss,0,10.6,10.43,19.0,0.05,0.0251721878629656,0.06701572376172082,0.1266182404904781,2013,5000.0,5266.328,17586.6887,797.036,Q4,Wholesale,0.0,0.0,0.004716981132075472,19.0,0.0,2012-01-25,365.0
GWW,2014-01-24,52695,-0.0017331022530328922,Inline,0,11.54,11.52,22.0,0.05,-0.053630258296695765,-0.02757420454232562,-0.028455744082172885,2014,5000.0,5300.755,17187.7425,801.729,Q4,Wholesale,0.0,0.0,0.004332755632582323,22.0,-0.016037735849056597,2013-01-24,365.0
GWW,2015-01-26,52695,-0.0024410089503660993,Inline,0,12.29,12.26,23.0,0.02,-0.04582167234027734,-0.06315502998328681,-0.0469824192420194,2015,5000.0,5857.755,12566.4551,768.996,Q2,Wholesale,0.0,0.000814332247556986,0.001627339300244101,23.0,-0.0017331022530328922,2014-01-24,367.0
GWW,2016-01-26,52695,0.024892703862660872,Beat,1,11.65,11.94,21.0,0.07,-0.00011391722900710999,0.10768629949990571,0.09002337662543436,2016,5000.0,5694.307,13657.229,605.928,Q2,Wholesale,0.0,0.0,0.006008583690987125,21.0,-0.0024410089503660993,2015-01-26,365.0
GWW,2017-01-25,52695,0.005208333333333376,Inline,1,11.52,11.58,22.0,0.15,0.027078039662285835,-0.04253437328360299,-0.23498944073578087,2017,5000.0,5804.254,13307.7263,585.73,Q2,Wholesale,0.0,0.0,0.013020833333333334,22.0,0.024892703862660872,2016-01-26,365.0
GWW,2018-01-24,52695,0.06902985074626868,Beat,1,10.72,11.46,23.0,0.08,0.24372979796523353,0.24370590143364157,0.33111678809268374,2018,5000.0,5873.0,15773.1943,782.0,Q4,Wholesale,0.0,0.0,0.007462686567164179,23.0,0.005208333333333376,2017-01-25,364.0
GWW,2019-01-24,52695,0.023284313725490134,Beat,1,16.32,16.7,23.0,0.14,-0.04236177819924747,-0.05019253700788495,-0.1067538896240513,2019,5000.0,6005.0,18174.4618,849.0,Q4,Wholesale,0.0,0.0006131207847947005,0.00857843137254902,23.0,0.06902985074626868,2018-01-24,365.0
